entity_type,name,alias_names,animagus,blood_status,boggart,gender,house,jobs,patronus,romances,species,titles,weight,entity_id,category,creator,effect,hand,incantation,light,characteristics,difficulty,inventors,ingredients,manufacturers,side_effects,time,title
characters,Alistaire Ballcocke,[],,,,Male,,[],,[],Human,[],,7dd0ed3e-bb6a-4284-9c4c-6d5ea385c7cc,,,,,,,,,,,,,,
characters,Alistair Fidgen,['Old Al (by Jae Kim)'],,,,Male,,[],,[],Human,[],,085ef718-2854-487e-bf2b-49e75bf89571,,,,,,,,,,,,,,
characters,Alistair Thaxted,[],,,,Male,Hufflepuff,[],,[],Human,[],,2189eed7-7a77-4203-a6dd-2deafa43979f,,,,,,,,,,,,,,
characters,Allison Barnes,[],,,,Female,Gryffindor,[],,[],Human,[],,dcec12f6-6912-4cb2-8466-0e6e048035ec,,,,,,,,,,,,,,
characters,Allyane Blandus,[],,Pure-blood or half-blood,,Female,,[],,[],Human,[],,988845b7-7e05-4e9c-beae-f2049a9cd01d,,,,,,,,,,,,,,
characters,Alma,[],,,,Female,Hufflepuff,[],,[],Human,[],,c04330eb-8060-4014-8cdf-9ac3071c2fd5,,,,,,,,,,,,,,
characters,Almeric Sawbridge,[],,,,Male,,['Troll hunter'],,[],Human,[],,a0de0dc2-087b-49ed-b547-dcdc0e730fe8,,,,,,,,,,,,,,
characters,Alonzo Zema,[],,No-Maj,,Male,,['Shop owner'],,[],Human,[],,dece3181-4126-4d67-a615-04c9057ab8b6,,,,,,,,,,,,,,
characters,Alphard Black,[],,Pure-blood,,Male,Slytherin,[],,[],Human,[],,afc55cc7-8de5-4878-a2e7-bf81ea9979ee,,,,,,,,,,,,,,
characters,Alphonso Frederique Ringbloom,['The Voice of Hogwarts'],,,,Male,,[],,[],Human,[],,eb8f68a4-bf20-4287-9c79-91f0cd913a4f,,,,,,,,,,,,,,
characters,Althea Twiddle,[],,,,Female,,[],,['Greville Twiddle (husband) †'],Human,[],,d7ece932-4f7b-49fe-99c5-b58fb5aac82d,,,,,,,,,,,,,,
characters,Altheda,[],,,,Female,,[],,[],Human,[],,5c8019f6-7fb8-4e2d-850e-2ccd2b04295a,,,,,,,,,,,,,,
characters,Alvin Simmons,[],,No-Maj,,Male,,['Theatre director'],,[],Human,[],,3854b5e8-2936-46dc-84f3-80af8a90b3d9,,,,,,,,,,,,,,
characters,Alys,[],,,,Female,Hufflepuff,[],,[],Human,[],,a5c709ff-9e3d-4a35-ab26-275c33bc8cdf,,,,,,,,,,,,,,
characters,Amali,[],,,,Female,,[],,[],Human,[],,32e760ec-fe43-48a7-be23-5518202e02f1,,,,,,,,,,,,,,
characters,Amali's daughter,[],,,,Female,,[],,[],Human,[],,9c6ac348-7e76-4817-a0a6-3603f3037395,,,,,,,,,,,,,,
characters,Amanda,[],,,,Female,Ravenclaw,[],,[],Human,[],,2bb651b0-fa9c-40c2-99f8-0b7137abef23,,,,,,,,,,,,,,
characters,Amanda Pettet,[],,Muggle,,Female,,['Reporter for the Daily Express'],,[],Human,[],,6e41dedb-58ca-47f0-89aa-0abe0abe4aff,,,,,,,,,,,,,,
characters,Amarillo Lestoat,[],,,,Male,,['Author'],,[],Vampire,[],,2ffc2013-63fc-4ac0-9f5f-421cc4d9a12c,,,,,,,,,,,,,,
characters,Amata,[],,,,Female,,[],,"['Lover (formerly)', 'Sir Luckless (husband)']",Human,[],,cbcf78ab-41df-44da-9aff-bd4897c23e27,,,,,,,,,,,,,,
characters,Amata's lover,[],,,,Male,,[],,['Amata (formerly)'],Human,[],,12e30725-29b6-4dfc-8f48-1e7a348097c3,,,,,,,,,,,,,,
characters,Amber Noel,[],,,,Female,Gryffindor,[],,[],Human,[],,110c10ad-dc42-453a-8544-c2c8d914ba18,,,,,,,,,,,,,,
characters,Ambrose Turner,[],Butterfly,,,Male,,['Artist'],,[],Human,[],,7a51af80-a50e-409f-8fc0-29c0ebdef8df,,,,,,,,,,,,,,
characters,Ambrosius Flume,[],,,,Male,,['Co-owner of Honeydukes'],,[],Human,[],,397e0fdf-b147-408c-bf5e-8414edeca0a2,,,,,,,,,,,,,,
characters,Amelia Bones's assistant,[],,,,Male,,['Assistant to Amelia Bones in the Department of Magical Law Enforcement'],,[],Human,[],,fb0d9b54-d014-4207-a174-c44d73a50bec,,,,,,,,,,,,,,
characters,Amelia Fittleworth,[],,Pure-blood or half-blood (possibly),,Female,Hufflepuff,[],,[],Human,[],,cf1a586e-c7b8-4b52-8ec9-e56db2708b87,,,,,,,,,,,,,,
characters,Amelia Susan Bones,[],,Pure-blood or half-blood,,Female,,"['Head of the Department of Magical Law Enforcement', 'Member of the Wizengamot']",,[],Human,"['Madam', 'Interrogator']",,5baad276-747a-407d-a335-e83bb249c925,,,,,,,,,,,,,,
characters,Amina Qureshi,[],,,,Female,Ravenclaw,[],,[],Human,[],,15ec043d-f176-4030-a1f2-71d9757acea0,,,,,,,,,,,,,,
characters,Amir,[],,,,Male,,[],,['Noah Wexmore'],Human,[],,fbbe5913-4852-4694-9526-b82a8ad47a31,,,,,,,,,,,,,,
characters,Amit Thakkar,[],,,,Male,Ravenclaw,[],,[],Human,[],,c02496bb-b57f-428c-9f09-6af66ade0078,,,,,,,,,,,,,,
characters,Amit Thakkar's parents,[],,,,"Male, Female",,[],,[],Humans,[],,0cbb411f-090e-48b8-8a7d-fc0bb588b2a8,,,,,,,,,,,,,,
characters,A. M. Leclerk,[],,,,,,['Creditor'],,[],Goblin,[],,1e8ed98d-e1e5-4759-aabc-5c0bbe48db72,,,,,,,,,,,,,,
characters,Amorette Deneuve,[],,,,Female,,"['Author, expert on Love']",,[],Human,[],,58d7d13a-8621-4f17-9dbf-95878cba3190,,,,,,,,,,,,,,
characters,Amos Diggory,[],,Pure-blood or half-blood (likely),Lord Voldemort,Male,,['Employee of the Department for the Regulation and Control of Magical Creatures'],Non-corporeal,['Wife'],Human,[],,dd71e4c7-e628-4bc1-881a-acf8a6fbf8c0,,,,,,,,,,,,,,
characters,Amos Hopkins,[],,,,Male,,[],,[],Human,[],,a6eb3025-fd1e-463a-8716-885b405a9468,,,,,,,,,,,,,,
characters,Amrish Gupta,[],,,,Male,Slytherin,[],,[],Human,[],,bbb317c4-6512-4297-bb98-71724f153bcc,,,,,,,,,,,,,,
characters,Amrose Swott,['Ambrose Swott'],,,,Male,,['Head of Hogwarts School of Witchcraft and Wizardry (formerly)'],,[],"Human, Ghost (possibly)","['Professor', 'Head of Hogwarts School of Witchcraft and Wizardry']",,77eda256-911b-4e56-ac13-48d73e0f99af,,,,,,,,,,,,,,
characters,Amy Benson,[],,Muggle,,Female,,[],,[],Human,[],,a89fb83e-d53e-40a2-b0b9-0db87a05655e,,,,,,,,,,,,,,
characters,Amycus Carrow,[],,Pure-blood or half-blood,,Male,Slytherin,"['Professor of Dark Arts at Hogwarts School of Witchcraft and Wizardry (1997–1998)', 'Deputy Headmaster at Hogwarts School of Witchcraft and Wizardry (1997–1998)']",,[],Human,['Professor'],,faa57c83-fd47-4541-b31d-a64ee4e55117,,,,,,,,,,,,,,
characters,Amy Frome,[],,,,Female,Slytherin,[],,[],Human,[],,d570693f-ed8a-4211-a3d3-ff5cfa4c2acf,,,,,,,,,,,,,,
characters,Anabel Calhoun,[],,,,Female,,[],,[],Human,[],,0d3dc352-ade7-4be5-a5a3-354309ccb3ee,,,,,,,,,,,,,,
characters,Anabelle,[],,,,Female,,[],,[],"Human (formerly), Ghost",[],,cace1176-7345-4189-ac46-d8341b559c0a,,,,,,,,,,,,,,
characters,Ana de Lebron,[],,,,Female,,['Chaser for the Spanish National Quidditch team'],,[],Human,['Chaser'],,ce1fad61-6d10-4040-99b3-4cc95ff8aab7,,,,,,,,,,,,,,
characters,Ananya Gopal,[],,,,Female,,[],,[],Human,[],,69d56bcc-6505-4837-80f7-9adbbb4a408c,,,,,,,,,,,,,,
characters,Ananyo Dhillon,[],,,,Male,Ravenclaw,[],,[],Human,[],,8a32fd00-eb5b-45bf-9f5a-87df6c3138a4,,,,,,,,,,,,,,
characters,Ancient African sorcerer,[],,,,Male,,[],,[],Human,[],,68b78f57-a910-4e8c-b610-4568b7cd6ca8,,,,,,,,,,,,,,
characters,Anderson,[],,Muggle,,Male,,['Policeman'],,[],Human,['Police Constable'],,ee27415f-10cc-4397-859f-617c499fa506,,,,,,,,,,,,,,
characters,Andorran Minister for Magic,[],,,,,,['Andorran Minister for Magic'],,[],Human,['Minister for Magic'],,6137301f-6e45-4154-8e02-14a67a1c9d55,,,,,,,,,,,,,,
characters,Andray Nembhard,[],,,,Male,,['Beater for the Jamaican National Quidditch team'],,[],Human,['Beater'],,d1a01919-bb4b-451d-806d-1e92a097ff5e,,,,,,,,,,,,,,
characters,Andrea Kegworth,[],,,,Female,Ravenclaw,[],,[],Human,[],,68eada76-0ddf-4d9b-9cde-ac6b0bc20098,,,,,,,,,,,,,,
characters,André Denis Leroux,[],,Muggle-born,,Male,,"['Pastry chef', 'Confiserie owner']",,[],Human,[],,3269ba22-6384-4378-b414-6295399457d5,,,,,,,,,,,,,,
characters,Andre Egwu,['Style Wizard'],,Pure-blood or half-blood,,Male,Ravenclaw,['Employee of Gladrags Wizardwear'],,"[""Jacob's sibling (possibly)""]",Human,"['Reserve Seeker', 'Keeper']",,b44d9b6e-39a1-437e-b783-56f2e1ae9a3b,,,,,,,,,,,,,,
characters,Andre Egwu's grandmother,[],,,,Female,,['Quidditch player for the Pride of Portree'],,[],Human,[],,dbf79453-eea5-42ae-a14d-8b8a731301c5,,,,,,,,,,,,,,
characters,Andre Egwu's parents,[],,,,"Female, Male",,[],,[],Humans,[],,344be60f-5505-4a72-bb8b-41e1970182a4,,,,,,,,,,,,,,
characters,Andre Egwu's sister,[],,,,Female,,[],,[],Human,[],,5c3f4854-424a-4486-ac11-045d1239c939,,,,,,,,,,,,,,
characters,Andrew,[],,,,Male,Ravenclaw,[],,[],Human,[],,f0593f3d-c8ce-4f6d-934a-b9e9f9cfcfa6,,,,,,,,,,,,,,
characters,Andrew,[],,,,Male,,[],,[],Human,[],,1b4e2f33-0ee5-4582-8833-bd4f06cdea71,,,,,,,,,,,,,,
characters,Andrew Cleveley,[],,,,Male,Gryffindor,[],,[],Human,[],,90ca62fe-c0bb-454b-be28-c3f26bede97b,,,,,,,,,,,,,,
characters,Andrew Kirke,[],,,,Male,Gryffindor,[],,[],Human,['Beater'],,50f5bb7c-282c-4cf2-a8f5-71b86a22dc52,,,,,,,,,,,,,,
characters,Andrew Larson,[],,,,Male,Ravenclaw,[],,[],Human,[],,a74a08f8-1e3e-41a1-99e7-8219724bac4a,,,,,,,,,,,,,,
characters,Andrew Owly,[],,,,Male,Gryffindor,[],,[],Human,[],,b833a6fc-8661-4da6-8426-828763ab05f9,,,,,,,,,,,,,,
characters,Andrew Saxby,[],,,,Male,Gryffindor,[],,[],Human,[],,3c1e1a70-5fb7-4c4c-a9ba-0321b7e2cf36,,,,,,,,,,,,,,
characters,Andrew Snowy Owl,[],,,,Male,Slytherin,[],,[],Human,['Quidditch Captain'],,f6cc76bc-1404-4eb8-a900-0acd03a423a9,,,,,,,,,,,,,,
characters,Andrew Snowy Owl,[],,,,Male,Gryffindor,[],,[],Human,[],,3c7a9c7f-f7d2-44f8-8249-ae683f890df6,,,,,,,,,,,,,,
characters,Andromeda Tonks (née Black),['Dromeda (by Edward Tonks)'],,Pure-blood,,Female,Slytherin,[],,['Edward Tonks (husband) †'],Human,[],,f15141da-a2d2-407f-9d70-a8a3ca1ffcbc,,,,,,,,,,,,,,
characters,Androo Bloompeldio,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,2c27c89b-04b3-45d8-9f71-92593ac13ff0,,,,,,,,,,,,,,
characters,Andros the Invincible,[],,,,Male,,[],Unknown form; giant-sized,[],Human,[],,b0c0bd78-23ab-4bc4-a8f3-35a7deee890d,,,,,,,,,,,,,,
characters,Andy P. Young,[],,No-Maj,,Male,,['Vice president of Steen National Bank'],,[],Human,[],,fa3fa5f1-efae-4530-9f3e-b5fa7c66392b,,,,,,,,,,,,,,
characters,Andy Smudgley,[],,,,Male,,['Reporter for the Daily Prophet'],,[],Human,[],,2e4b61c5-34c9-4f96-b32d-f48886426726,,,,,,,,,,,,,,
characters,Angelica Cole,[],,,,Female,Gryffindor,['Security troll trainer for the British Ministry of Magic'],,[],Human,"['Prefect', 'Quidditch Captain']",,51a429b2-f3b7-4135-aec5-0ea54bfea8cd,,,,,,,,,,,,,,
characters,Angelina Appleby,[],,,,Female,Gryffindor,[],,[],Human,['Captain'],,15a812b0-2f19-4d16-b202-cea515838669,,,,,,,,,,,,,,
characters,Angelina Weasley (née Johnson),[],,,Lord Voldemort,Female,Gryffindor,[],,"['Fred Weasley (date) †', 'George Weasley (husband)']",Human,"['Chaser', 'Quidditch Captain']",,be20e2a5-d7c0-48b6-93f7-1a6460aced2b,,,,,,,,,,,,,,
characters,Angelo Benitez,[],,No-Maj,,Male,,['Actor'],,[],Human,[],,e8144a81-9229-4b87-93fb-d152eb40d2d5,,,,,,,,,,,,,,
characters,Angelus Moriattis,[],,,,Male,,[],,[],Human,[],,238ce8d4-8608-455d-b99c-404e9ae56484,,,,,,,,,,,,,,
characters,Angelus Peel,[],,,,Male,,['Seeker for the Canadian National Quidditch team'],,[],Human,['Seeker'],,9a4d6f27-46cc-411f-acd3-0c3959f0c699,,,,,,,,,,,,,,
characters,Angry wizard,[],,,,Male,,[],,[],Human,[],,8cb9211a-408f-4b94-9d9c-73b4a0586fc7,,,,,,,,,,,,,,
characters,Angus,[],,,,Male,,[],,[],Human,[],,404e4343-b1ff-4d47-92fe-b41e826fa75e,,,,,,,,,,,,,,
characters,Angus Buchanan,[],,Squib,,Male,,"['Labourer (formerly)', 'Rugby player', 'Author']",,[],Human,[],,9394b482-cfb0-484f-bb30-90190e027cbe,,,,,,,,,,,,,,
characters,Angus Buchanan's father,[],,,,Male,,[],,[],Human,[],,e3018792-cc2a-4fe3-a811-0863ff48e1f4,,,,,,,,,,,,,,
characters,Angus Buchanan's mother,[],,,,Female,,[],,[],Human,[],,3090cabb-167a-460f-a6d9-b4bc771cad5a,,,,,,,,,,,,,,
characters,Angus Buchanan's siblings,[],,Pure-blood or half-blood,,"Males, Females",,[],,[],Humans,[],,15ed56bc-daf3-4754-99d6-f3c04ff7dbaa,,,,,,,,,,,,,,
characters,Angus Campbell,[],,,,Male,,['Chaser for the Montrose Magpies'],,[],Human,[],,1179203a-f843-43bd-88f3-d7a3c5639795,,,,,,,,,,,,,,
characters,Angus Fleet,[],,Muggle,,Male,,[],,[],Human,[],,769bde95-e953-40c7-a196-5c1a0bcebeba,,,,,,,,,,,,,,
characters,Angus Matlock,[],,,,Male,Gryffindor,[],,[],Human,"['Duelling Club Captain', 'Gryffindor House Champion']",,5101b62f-9d87-4e32-a784-c182f7f20b54,,,,,,,,,,,,,,
characters,Angus McKinnon,[],,,,Male,,[],,[],Human,[],,fdba1827-3332-4685-876c-d32037c48fc4,,,,,,,,,,,,,,
characters,Angus McMangus,['Angry Angus McMangus'],,,,Male,,[],,[],Human,[],,359eedce-f7fb-4201-a813-da2e3eaa23b9,,,,,,,,,,,,,,
characters,Angus Sweeting,[],,,,Male,,['Wizard poacher'],,[],Human,[],,7e30579c-f3d7-450c-b72d-53055e583440,,,,,,,,,,,,,,
characters,Anita Macduff,[],,,,Female,Gryffindor,[],,[],Human,[],,421f875e-dbaf-4f1e-82a2-e9b28cf167b4,,,,,,,,,,,,,,
characters,Anjali Kapoor,[],,,,Female,Gryffindor,[],,[],Human,[],,5625928d-257a-4dfa-8d6f-714f398e7d27,,,,,,,,,,,,,,
characters,Anji Oliver,[],,Muggle,,Female,,[],,[],Human,[],,f8030041-2044-49cd-86be-32e2b1b22cf7,,,,,,,,,,,,,,
characters,Annabel Entwhistle,[],,Muggle-born (possibly),,Female,Hufflepuff,[],,[],Human,[],,1c224455-1e4c-4ccf-9a11-e605db62fdea,,,,,,,,,,,,,,
characters,Anna Chiwawa,[],,Muggle,,Female,,['Singer'],,[],Human,[],,5afb2ce5-e1d0-4027-b659-33b12abb089f,,,,,,,,,,,,,,
characters,Anna Hill-Hall,[],,Muggle,,Female,,['Data retrieval officer for the Metropolitan Police'],,[],Human,[],,b0c6b435-7f6f-40ec-9c3e-10cc7c9ad80d,,,,,,,,,,,,,,
characters,Annalena Gleam (née Murk),[],,,,Female,Gryffindor,['British Ministry of Magic official'],,[],Human,['Prefect'],130lbs,baaf884f-beb9-4d8d-844d-6cedee40dc40,,,,,,,,,,,,,,
characters,Anna Mirfield,[],,,,Female,Gryffindor,[],,[],Human,[],,b44824c5-6e0d-4854-8ee1-6f4231a60211,,,,,,,,,,,,,,
characters,Anna Wriothesley,[],,,,Female,,['Professional Quidditch player'],,[],Human,[],,423fabb5-4cb4-45c0-840e-92f5765e0d9d,,,,,,,,,,,,,,
characters,Anne Boleyn,[],,,,Female,,[],,['King Henry VIII (ex-husband) †'],Human,"['Lady Anne Boleyn', 'Marquess of Pembroke', 'Queen Consort of England']",,4d016c88-9317-4e2b-bae0-49b5dd030e0e,,,,,,,,,,,,,,
characters,Anne Limonne,[],,,,Female,,['Writer for Le Cri de la Gargouille'],,[],Human,[],,6b2e570b-e63d-4195-af12-462cfda4620f,,,,,,,,,,,,,,
characters,Anne Sallow,[],,Pure-blood or half-blood,,Female,Slytherin,[],,[],Human,[],,bc00eb7e-ff2e-4dd4-b32a-95bc5369a045,,,,,,,,,,,,,,
characters,Anne Thisbe,[],,Muggle-born,,Female,,[],,['Richard Jackdaw'],Human,[],,130bed09-3e9a-47d9-b979-5544ad65f60b,,,,,,,,,,,,,,
characters,Annis Black,[],,,,Female,,[],,[],Hag,[],,24e91cd3-1699-4402-88b9-00b30471d1d6,,,,,,,,,,,,,,
characters,Announcer at Henry Shaw Junior's fundraising dinner,[],,No-Maj,,Male,,['Announcer'],,[],Human,[],,a7824597-a682-45a3-bbac-db51ca0a1530,,,,,,,,,,,,,,
characters,Anthony Goldstein,[],,Half-blood,,Male,Ravenclaw,[],Non-corporeal,[],Human,['Prefect'],,2201d5f5-854b-44cc-89c2-fdc5a472a08e,,,,,,,,,,,,,,
characters,Anthony Otterburn,[],,,,Male,Hufflepuff,[],,[],Human,[],,da99a0cb-4212-4036-9087-975e8887fa4d,,,,,,,,,,,,,,
characters,Anthony Rickett,[],,,,Male,Hufflepuff,[],,[],Human,['Beater'],,2d64cd12-a3e8-4b80-860b-8304b4a40bcf,,,,,,,,,,,,,,
characters,Antioch Peverell,['First Brother'],,Pure-blood,,Male,,[],,[],Human,[],,041a503d-98f3-4ee6-850a-b09d7959bdd0,,,,,,,,,,,,,,
characters,Antioch Peverell's enemy,[],,,,Male,,[],,[],Human,[],,2b8e6c52-6155-4946-bc5f-51070a774fcd,,,,,,,,,,,,,,
characters,Antioch Peverell's killer,[],,,,Male,,[],,[],Human,[],,27d56a13-8a19-40b3-933e-d0363e57fab6,,,,,,,,,,,,,,
characters,Antipodean Opaleye,[],,,,Female,,[],,[],Dragon,[],,a844540d-f78d-474d-b9c2-2b553274aa66,,,,,,,,,,,,,,
characters,Antipodean Opaleye at the Magical Creatures Reserve,[],,,,,,[],,[],Antipodean Opaleye,[],,08a7d1fd-1d5b-43ee-ada7-a5365308b4ba,,,,,,,,,,,,,,
characters,Antipodean Opaleye at the Romanian Dragon Sanctuary,[],,,,,,[],,[],Antipodean Opaleye,[],,bc9c0ba4-d1da-4af1-bc39-fb8143297c1e,,,,,,,,,,,,,,
characters,Antoine Charrier,[],,,,Male,,"[""Professor at École D'Apparition Démoniste Limus""]",,[],Human,['Professor'],,15cacf05-6f38-4da3-8cfd-385197ac4974,,,,,,,,,,,,,,
characters,Antoine Grimalkin,[],,Pure-blood or half-blood,,Male,,[],,['Bedilia Grimalkin'],Human,[],,290f0332-d4bb-4925-b676-b38d501692a9,,,,,,,,,,,,,,
characters,Antonia Creaseworthy,[],,,,Female,,['Head of Hogwarts School of Witchcraft and Wizardry (unknown period)'],,[],"Human (formerly), Ghost","['Professor', 'Dame', 'Head of Hogwarts School of Witchcraft and Wizardry']",,b1166b0e-3059-4b1e-b291-ec35fc5a44fd,,,,,,,,,,,,,,
characters,Antonin Dolohov,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,b8861351-a1ce-49d1-9f6b-7b1dc0d0ffe5,,,,,,,,,,,,,,
characters,Antonio,[],,,,Male,,[],,[],Chupacabra,[],,39e20a61-33f4-444b-bdb1-8b91f67ecf9e,,,,,,,,,,,,,,
characters,Antônio Carlos Jobim,[],,Muggle,,Male,,[],,[],Human,[],,6809b83d-e733-4a77-be64-685f221eba44,,,,,,,,,,,,,,
characters,Antonio Luccenino,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,54efedc3-43a2-46cc-a2a0-d5be3730c4d0,,,,,,,,,,,,,,
characters,Anton Vogel,[],,,,Male,,"['German Minister for Magic', 'Supreme Mugwump of the International Confederation of Wizards (-1932)']",,[],Human,"['Minister for Magic', 'Supreme Mugwump']",,c045a9c6-2101-4d36-8be7-95d8d8f4b4ce,,,,,,,,,,,,,,
characters,A. Osborn,[],,Muggle,,Male,,['Author'],,[],Human,[],,29677492-7f0d-4738-8caa-da9e5e38c92e,,,,,,,,,,,,,,
characters,A. P. Greaveous,[],,,,,,['Reporter for The New York Ghost'],,[],Human,[],,5ff9ddcc-a14b-480a-8477-64d8f7ac5d69,,,,,,,,,,,,,,
characters,Apolline Delacour,[],,Half-breed (half-Veela),,Female,,[],,['Husband'],Half-human/half-Veela,['Madame'],,bea50ef3-86c8-4317-a981-c7e037f2a0b8,,,,,,,,,,,,,,
characters,Apolline Delacour's mother,[],,,,Female,,[],,[],Veela,[],,8ee420a0-b3a8-4101-ad33-e288237b90f3,,,,,,,,,,,,,,
characters,Apollonia Black,[],,Pure-blood,,Female,Slytherin (possibly),[],,['Richard Jackdaw (possibly)'],Human,['Mistress (by Scrope)'],,b8ad143d-ae9e-4c28-8d95-17f2d347d93b,,,,,,,,,,,,,,
characters,Apollyon Pringle,[],,Squib or wizard (likely),,Male,,['Caretaker of Hogwarts (c. 1961–c. 1968)'],,[],Human,[],,821ea224-630b-4fff-98c8-c0d7e2fbbbb6,,,,,,,,,,,,,,
characters,Apothecary shopkeeper,[],,,,Male,,['Shopkeeper of the Apothecary'],,[],Human,[],,75ee8243-46c4-4002-bb2c-d47b18ee7bb6,,,,,,,,,,,,,,
characters,Apple,[],,,,Female,,[],,[],Common Welsh Green,[],,e8f875a3-6d4f-42ca-a39e-0257910b144c,,,,,,,,,,,,,,
characters,Applejack,[],,,,,,[],,[],Pony,[],,5a6382e1-cf8c-4a71-bc5b-9d9c914f29d4,,,,,,,,,,,,,,
characters,Aquila Greengrass,[],,,,Female,,[],,['Gareth Greengrass (husband) †'],Human,[],,b88910e8-d47e-4366-a7aa-a1864bcd922b,,,,,,,,,,,,,,
characters,Arabella Doreen Figg,[],,Squib,,Female,,['Dealer of cross-bred cats and kneazles'],,[],Human,[],,eed4b988-8fb8-4632-acd6-ce9ff2a6d877,,,,,,,,,,,,,,
characters,Arabella Figg's parents,[],,Magical (one or both of them),,"Male, female",,[],,[],Humans,[],,8cc98d1f-8a6b-42d1-9d4d-9a65a12184ed,,,,,,,,,,,,,,
characters,Aragog,[],,,,Male,,[],,[],Acromantula,[],,d031d875-1c9b-4e6e-ade6-7c7b16b27a58,,,,,,,,,,,,,,
characters,Araminta Meliflua Black,[],,Pure-blood,,Female,Slytherin,[],,[],Human,[],,ae00c12b-8aa1-4a56-a3c2-da5e0bae30f4,,,,,,,,,,,,,,
characters,Aravind Chaudhary,[],,,,Male,,[],,[],Human,[],,4a714c61-aaef-4175-a0bc-bf9d26fdfac5,,,,,,,,,,,,,,
characters,Arcadinho,[],,,,Male,,['Wizard guide'],,[],Human,[],,992f1b86-7573-4c27-9b8a-01594b858435,,,,,,,,,,,,,,
characters,Archana Shetty,[],,,,Female,Slytherin,[],,[],Human,[],,70875d57-9394-4f23-b2d6-da889c578e33,,,,,,,,,,,,,,
characters,Archer Evermonde,[],,Pure-blood or half-blood,,Male,,['British Minister for Magic (1912–1923)'],,[],Human,['Minister for Magic'],,2ef83cd3-45c9-4e48-97c8-aa41c6a352d6,,,,,,,,,,,,,,
characters,Archibald Alderton,[],,,,Male,,['Cook'],,[],Human,[],,9d11d3cb-1ecc-4357-b352-b58e2c834bf8,,,,,,,,,,,,,,
characters,Archibald Bennett,[],,,,Male,,"['Wigmaker', 'Shopkeeper']",,[],Human,[],,51514f59-0c58-4f81-a654-e7e63f910be0,,,,,,,,,,,,,,
characters,Archibald Bienbon,[],,,,Male,,['Co-president of a Académie française des sorciers committee'],,[],Human,['Co-president'],,bf2147c1-7799-4842-952f-296aaa1ec8ab,,,,,,,,,,,,,,
characters,Archibald Eagleton,['Archie'],,,,Male,,"['Magizoologist', 'Entrepreneur', 'British Ministry of Magic official', 'Counsellor of Field Studies at Hogwarts School of Witchcraft and Wizardry']",,[],Human,['Professor'],,f8d03fbd-67a7-4435-9cf1-57f254c18696,,,,,,,,,,,,,,
characters,Archibald Monicann,[],,Pure-blood or half-blood,,Male,,[],,[],Human,[],,f215041a-4e1e-4f98-b441-cfec8e5db516,,,,,,,,,,,,,,
characters,Archie Aymslowe,[],,,,Male,,['Activist'],,[],Human,[],,27d9e8e2-ecb4-4a5d-a769-ef96cb07b8dc,,,,,,,,,,,,,,
characters,Archie Bickle,[],,,,Male,,[],,[],Human,[],,31c7fc13-913a-4270-820c-cd867c1aa165,,,,,,,,,,,,,,
characters,Archimedes,[],,,,Male,,[],,[],Snowy owl,[],,c43195b4-d581-4233-a57c-826b5b6d4a13,,,,,,,,,,,,,,
characters,Architect of Hogwarts,[],,,,Male,,['Architect'],,[],Human,[],,28a7b8ff-cec7-4423-a202-c3e19baa07f0,,,,,,,,,,,,,,
characters,Arcturus Black,[],,Pure-blood,,Male,Slytherin (possibly),[],,['Melania Macmillan (wife)'],Human,[],,169df4c5-f31a-4e5c-831f-214361f2bd36,,,,,,,,,,,,,,
characters,Arcturus Black,[],,Pure-blood,,Male,Slytherin (possibly),[],,['Lysandra Yaxley (wife)'],Human,[],,b59f3efa-e542-4c52-911a-d68f08883332,,,,,,,,,,,,,,
characters,Arcturus Black,[],,Pure-blood,,Male,Slytherin (probably),[],,[],Human,[],,0c8048f2-88dd-4382-bc9a-dc93d92803bc,,,,,,,,,,,,,,
characters,Arcus,[],,,,Male,,[],,[],Human,[],,d051ab3d-a145-47e8-bcc4-d5ede98e6524,,,,,,,,,,,,,,
characters,Argo Pyrites,[],,,,Male,,"['Alchemist', 'Author']",,[],Human,[],,987ac763-d629-4c49-bd7b-ad01a7073ba7,,,,,,,,,,,,,,
characters,Argus Filch,"['Filchy (by Peeves)', 'Zilch (by Peeves)']",,Squib,,Male,,['Caretaker of Hogwarts (since c. 1968)'],,['Irma Pince'],Human,['Caretaker'],,4e11b239-1f15-467c-83ae-a480e927274f,,,,,,,,,,,,,,
characters,Ariana Dumbledore,[],,Half-blood,,Female,,[],,[],Human,[],,ced7a2de-674e-4a52-b084-e551276aa309,,,,,,,,,,,,,,
characters,Ariel Singleton,[],,,,Female,,['Seeker for the American National Quidditch team'],,[],Human,['Seeker'],,eb1271fe-d833-46fa-a358-6be0d42370e5,,,,,,,,,,,,,,
characters,Arif Sikander,[],,,,Male,,['Muggle Studies Professor at Hogwarts School of Witchcraft and Wizardry (1990–1991 school year)'],,[],Human,['Professor'],,ef104b8d-0683-44c0-89ed-679c4522e1bd,,,,,,,,,,,,,,
characters,Aristotle Twelvetrees,[],,,,Male,,['Keeper of Treasure and Dragots'],,[],Human,[],,99d8c898-a7bb-427e-bad5-d2e686de73d7,,,,,,,,,,,,,,
