entity_type,name,slug,alias_names,animagus,blood_status,boggart,born,died,eye_color,family_members,gender,hair_color,height,house,image,jobs,marital_status,nationality,patronus,romances,skin_color,species,titles,wands,weight,wiki,entity_id,category,creator,effect,hand,incantation,light,characteristics,difficulty,inventors,ingredients,manufacturers,side_effects,time,author,cover,dedication,pages,release_date,summary,title
characters,Agnes Nutt,agnes-nutt,[],,,,,,,[],Female,,,,,[],,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Agnes_Nutt,7d578904-7030-4737-ac3b-2d963118f085,,,,,,,,,,,,,,,,,,,,
characters,Agnes Scribner,agnes-scribner,[],,,,Before 1890,,,[],Female,Grey,,,https://static.wikia.nocookie.net/harrypotter/images/3/37/Agnes_Scribner.png,['Hogwarts librarian'],,British or Irish,,[],Light,Human,['Head Librarian'],[],,https://harrypotter.fandom.com/wiki/Agnes_Scribner,c3f3c89d-b478-4bf5-83cb-c09d262cd7de,,,,,,,,,,,,,,,,,,,,
characters,Agnes's son,agnes-s-son,[],,,,,,,['Agnes (mother)'],Male,,,,,[],,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Agnes's_son,7e42324e-f79d-4221-b2c6-7854a66a8aeb,,,,,,,,,,,,,,,,,,,,
characters,Agnes the Accursed,agnes-the-accursed,[],,,,,,,[],Female,,,,,['Potioneer'],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Agnes_the_Accursed,5a4cf44c-6c6f-4011-af79-26fe62b81ab6,,,,,,,,,,,,,,,,,,,,
characters,Aidan Kiely,aidan-kiely,[],,,,,,,[],Male,,,,,['Seeker of the Kenmare Kestrels'],,Irish,,[],,Human,['Seeker'],[],,https://harrypotter.fandom.com/wiki/Aidan_Kiely,f0a18774-2e22-44f7-a057-75ee0b5e8e4f,,,,,,,,,,,,,,,,,,,,
characters,Aidan Lynch,aidan-lynch,[],,,,,,,[],Male,Blond,,,https://static.wikia.nocookie.net/harrypotter/images/4/4a/Aidan_Lynch_Quidditch_Champions.png,['Seeker for the Irish National Quidditch team'],,Irish,,[],White,Human,['Seeker'],[],,https://harrypotter.fandom.com/wiki/Aidan_Lynch,f5d5b9b1-d4c0-4577-97c3-4d482e560a91,,,,,,,,,,,,,,,,,,,,
characters,Aidan Sprottle,aidan-sprottle,[],,,,,Before 1890,,['Dorothy Sprottle (wife)'],Male,,,,,[],Married,,,['Dorothy Sprottle (wife)'],,Human,[],[],,https://harrypotter.fandom.com/wiki/Aidan_Sprottle,7b4baba3-3e94-4930-8f9c-5aba5f81fd66,,,,,,,,,,,,,,,,,,,,
characters,Aiden O'Connor,aiden-o-connor,[],,,,31 August 1982 or earlier,,Green,[],Male,Brown,,Gryffindor,https://static.wikia.nocookie.net/harrypotter/images/2/25/Aiden_O%27Connor.png,[],,British or Irish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Aiden_O'Connor,e6f39a07-fcbe-4907-a10b-9e3e3e5e4a2b,,,,,,,,,,,,,,,,,,,,
characters,Áillun Wärnach,aillun-warnach,[],,Pure-blood,,,,,[],Male,,,,,[],,,,[],,Human,['Quidditch commentator'],[],,https://harrypotter.fandom.com/wiki/Áillun_Wärnach,a51b4bb7-ef88-472b-847d-a7a0d04abb71,,,,,,,,,,,,,,,,,,,,
characters,Ailsa Travers,ailsa-travers,[],,Pure-blood or half-blood,,,,Brown,"['Thaddeus Travers (possible relative)', 'Torquil Travers (possible relative) †', 'Possible relative', 'Sloan Travers (possible relative)', 'Travers family']",Female,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/4/42/Ailsa_Travers_HL.png,['Ashwinder'],,British,,[],White,Human,[],"['Unknown length, wood and core']",,https://harrypotter.fandom.com/wiki/Ailsa_Travers,192b8688-98da-4730-a13f-7b77bebddfef,,,,,,,,,,,,,,,,,,,,
characters,Aisha,aisha,[],,,,,,,['Mother'],Female,,,,,[],,,,['Mathilda Grimblehawk'],,Human,[],[],,https://harrypotter.fandom.com/wiki/Aisha,356e5e7a-0685-4b21-9e02-946efa3ce2c7,,,,,,,,,,,,,,,,,,,,
characters,Aisha Masika,aisha-masika,[],,,,20th century,,Brown,[],Female,Black,,,https://static.wikia.nocookie.net/harrypotter/images/6/63/Aisha_Masika_Uganda.png,[],,Ugandan,,[],Dark,Human,['Chaser'],[],,https://harrypotter.fandom.com/wiki/Aisha_Masika,e33414cd-49f4-43fe-a109-baa11a71b813,,,,,,,,,,,,,,,,,,,,
characters,Aisha's mother,aisha-s-mother,[],,,,,,,['Aisha (daughter)'],Female,,,,,[],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Aisha's_mother,aa54204f-7c03-4d70-8da6-b18a7b974aa3,,,,,,,,,,,,,,,,,,,,
characters,Aki Sugiyama,aki-sugiyama,[],,,,31 August 1982 or earlier,,,[],Female,,,Hufflepuff,,[],,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Aki_Sugiyama,b1a146f5-c5cb-4fea-99af-44e2e0512e4e,,,,,,,,,,,,,,,,,,,,
characters,Akshay Khan,akshay-khan,[],,,,20th century,,,['Zubeida Khan (possible relative)'],Male,Light Brown,,,https://static.wikia.nocookie.net/harrypotter/images/0/09/Akshay_Khan_Indian_National_Quidditch_Team_Quidditch_Champions.png,['Chaser for the Indian National Quidditch team'],,Indian,,[],,Human,['Chaser'],[],,https://harrypotter.fandom.com/wiki/Akshay_Khan,06abc6c9-6fa0-4e8b-bcfb-fa39ec183c0b,,,,,,,,,,,,,,,,,,,,
characters,Alain Lacroix,alain-lacroix,[],,,,,,Green,[],Male,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/4/49/Alain_Lacroix.png,['Beater for the French National Quidditch team'],,French,,[],White,Human,['Beater'],[],,https://harrypotter.fandom.com/wiki/Alain_Lacroix,71e60432-63ef-492f-a8b3-b14e9aeb5268,,,,,,,,,,,,,,,,,,,,
characters,Alannis,alannis,[],,,,31 August 1985 or earlier,,Brown,[],Female,Blonde,,Ravenclaw,https://static.wikia.nocookie.net/harrypotter/images/d/d5/Alannis.jpg,[],,British or Irish,,[],Light,Human,"['Duelling Club Captain', 'Ravenclaw House Champion']","['Unknown length, wood and core']",,https://harrypotter.fandom.com/wiki/Alannis,46c4b6a7-03e4-42a3-9a63-fac7508dc91c,,,,,,,,,,,,,,,,,,,,
characters,Alannis Shepley,alannis-shepley,[],,,,31 August 1982 or earlier,,,[],Female,,,Ravenclaw,,[],,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alannis_Shepley,4f66c5e0-2538-4441-803b-c024aa1efa2f,,,,,,,,,,,,,,,,,,,,
characters,Alanza Alves,alanza-alves,[],,Pure-blood or half-blood,,,,Light brown,"['Grandmother', 'Alves family']",Female,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/8/8a/Alanza_Alves_HM8.png,[],,Brazilian,,[],Caramel,Human,[],[],,https://harrypotter.fandom.com/wiki/Alanza_Alves,607b9cf6-2445-42f8-bbd4-863b754c9d29,,,,,,,,,,,,,,,,,,,,
characters,Alanza Alves's cat,alanza-alves-s-cat,[],,,,In or before 1990,,Green,[],,Grey,,,https://static.wikia.nocookie.net/harrypotter/images/7/79/Alanza_Alves%27s_Cat.png,[],,,,[],,Cat,[],[],,https://harrypotter.fandom.com/wiki/Alanza_Alves's_cat,1da7e44c-c00e-4aa7-b172-2305940ae907,,,,,,,,,,,,,,,,,,,,
characters,Alanza Alves's grandmother,alanza-alves-s-grandmother,[],,,,Before 1973,,,"['Alanza Alves (granddaughter)', 'Alves family']",Female,,,,,[],,Brazilian,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alanza_Alves's_grandmother,3e4755fa-7598-47f1-bbd0-e322bc71ab3c,,,,,,,,,,,,,,,,,,,,
characters,Alasdair Maddock,alasdair-maddock,[],,,,,,,[],Male,,,,,['Chaser for the Montrose Magpies (formerly)'],,,,[],,Human,['Chaser (formerly)'],[],,https://harrypotter.fandom.com/wiki/Alasdair_Maddock,767836a3-b1bd-4752-9654-26dd4ad3f7a7,,,,,,,,,,,,,,,,,,,,
characters,Alastair,alastair,[],,,,Pre 1991,,Black,[],Male,Brown or black,,,,[],,,,[],,Spider,[],[],,https://harrypotter.fandom.com/wiki/Alastair,3c41242b-1d4d-4de2-996e-68053ee80cff,,,,,,,,,,,,,,,,,,,,
characters,Alastor Gumboil,alastor-gumboil,[],,,,Before 1982,,,[],Male,,,,,['Hit Wizard'],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alastor_Gumboil,276567dc-796b-471c-b889-933da403beb4,,,,,,,,,,,,,,,,,,,,
characters,Alastor Moody,alastor-moody,['Mad-Eye Moody'],,Pure-blood,Lord Voldemort,Before 1959,"27 July 1997 (aged at least 38), South England, Great Britain","One dark, one electric blue","['Father †', 'Mother †']",Male,Grey,6'2',Unknown,https://static.wikia.nocookie.net/harrypotter/images/4/4d/MoodyProfile.png,['Auror (Retired)'],Single,British or Irish,Non-corporeal,[],,Human,[],"['Unknown length, wood and core']",183 lbs,https://harrypotter.fandom.com/wiki/Alastor_Moody,b2a1f0c2-7883-450b-b7eb-fcddba84e197,,,,,,,,,,,,,,,,,,,,
characters,Albanian peasant,albanian-peasant,[],,Muggle,,,After 1946,,[],,,,,,[],,Albanian,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albanian_peasant,31402d10-f7e4-461a-af41-a7b6bd4aa2dc,,,,,,,,,,,,,,,,,,,,
characters,Alberic Grunnion,alberic-grunnion,[],,,,1803,1882 (aged 78–79),,[],Male,White,,,https://static.wikia.nocookie.net/harrypotter/images/6/64/Alberic_Grunnion_HM.png,['Inventor'],,British,,[],White,Human,[],[],,https://harrypotter.fandom.com/wiki/Alberic_Grunnion,084cb3a5-0f89-4517-9c5a-b02a4ceaee45,,,,,,,,,,,,,,,,,,,,
characters,Albert,albert,[],,,,"On or prior to 31 August 1981,",,,"['Marilyn (possibly)', 'Arthur (possibly)']",Male,Blond,,Hufflepuff,,[],,British or Irish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert,ad397acf-ca23-4983-88d6-dd6a89a9818a,,,,,,,,,,,,,,,,,,,,
characters,Albert,albert-no-maj,[],,No-Maj,,Before 1932,,,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/1/1c/Albert_%28No-Maj%29_SOD.jpeg,['Employee at Kowalski Quality Baked Goods'],,American,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert_(No-Maj),db66c7dd-a2ce-4bd6-8e5e-a283b7b87740,,,,,,,,,,,,,,,,,,,,
characters,Alberta Toothill,alberta-toothill,[],,,,"1391, England",1483 (aged 91–92),Blue,[],Female,Grey (formerly ginger),,,https://static.wikia.nocookie.net/harrypotter/images/6/63/Alberta_Toothill.jpg,['Professional Duellist'],,English,,[],White,Human,['Duelling Champion'],[],,https://harrypotter.fandom.com/wiki/Alberta_Toothill,27b11a98-1d13-48ab-b0dc-087c053ccca2,,,,,,,,,,,,,,,,,,,,
characters,Albert Bellchant,albert-bellchant,[],,Pure-blood or half-blood,,,,,"['Astor Bellchant (father)', 'Bellchant family']",Male,,,,,[],,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert_Bellchant,36d8ed0a-6610-4fbd-b28a-a8d3ae75e863,,,,,,,,,,,,,,,,,,,,
characters,Albert Boot,albert-boot,[],,Pure-blood or half-blood,,Before 1730,,,['Boot family'],Male,,,,,['British Minister for Magic (1747–1752)'],,,,[],,Human,['Minister for Magic'],[],,https://harrypotter.fandom.com/wiki/Albert_Boot,9282c3e4-5b3b-4871-8b05-b9c3f5a98e8a,,,,,,,,,,,,,,,,,,,,
characters,Albert Einstein,albert-einstein,[],,Muggle,,14 March 1879,18 April 1955,,[],Male,,,,,['Theoretical physicist'],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert_Einstein,4add2678-1203-47f3-b893-7a61ae81ce72,,,,,,,,,,,,,,,,,,,,
characters,Albert Gibbering Stump,albert-stump,[],,,,1662,Before 1991,,"['Google Stump (possibly)', 'Grogan Stump (possible descendant)', 'Tobias Stump (possible descendant)', 'Stump family']",Male,,,,https://static.wikia.nocookie.net/harrypotter/images/f/fa/AlbertGibberingStump2.jpg,[],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert_Stump,5d694492-565e-4d6d-9ae3-4fb3e88058e5,,,,,,,,,,,,,,,,,,,,
characters,Albert Jorkins,albert-jorkins,[],,,,Before 1981,,,"['Primrose Jorkins (wife)', 'Grimwold Jorkins (son)', 'Granville Jorkins (son)', 'Griselda Jorkins (daughter)', 'Bertha Jorkins (possibly)', 'Stamford Jorkins (possibly)', 'Jorkins family']",Male,,,,,[],Married,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert_Jorkins,f44ef5ab-14e6-4612-bf8d-dbb3fc53a498,,,,,,,,,,,,,,,,,,,,
characters,Albert L. McCausland,albert-mccausland,[],,No-Maj,,,,,[],Male,,,,,['President of Steen National Bank'],,American,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert_McCausland,1426d670-2ae4-4271-9e7e-6c6ee917485c,,,,,,,,,,,,,,,,,,,,
characters,Alberto Macellarius,alberto-macellarius,['The Rat'],,,,,,,[],Male,Bald,,,https://static.wikia.nocookie.net/harrypotter/images/1/1f/AlbertoMacellarius.jpg,['Con artist'],,American,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alberto_Macellarius,201ebfe0-8851-45c1-b768-ab660f448d57,,,,,,,,,,,,,,,,,,,,
characters,Albert Perschky,albert-perschky,[],,,,,,,[],Male,Bald,,,https://static.wikia.nocookie.net/harrypotter/images/d/dc/Albert_V_Perschky.png,['Apparition Examiner'],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert_Perschky,c5ff0774-a92b-48de-b7e9-ef963786824c,,,,,,,,,,,,,,,,,,,,
characters,Albert Runcorn,albert-runcorn,[],,Pure-blood or half-blood,,Before 1980,,,"['Runcorn (possibly)', 'Runcorn family']",Male,Black,Over 6',,https://static.wikia.nocookie.net/harrypotter/images/1/11/Albert_Runcorn.png,['British Ministry of Magic official'],,,Non-corporeal,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert_Runcorn,8ef2551e-1e1d-4811-96d2-786e7793b1cb,,,,,,,,,,,,,,,,,,,,
characters,Albert Sallow,albert-sallow,[],,Pure-blood or half-blood,,,,,"['Solomon Sallow (possible relative) †', ""Sallow siblings' parents (possible relatives) †"", 'Anne Sallow (possible relative)', 'Sebastian Sallow (possible relative)', 'Sallow family']",Male,,,,,['Unspeakable'],,British,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert_Sallow,46ffb0bb-72e9-496f-9621-16b4cee41e7f,,,,,,,,,,,,,,,,,,,,
characters,Albert Tillyman,albert-tillyman,[],,,,,1875,,"['Violet Tillyman (wife)', 'Mother-in-law']",Male,,,,,[],Estranged,,,['Violet Tillyman (formerly)'],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albert_Tillyman,ca5c37ac-66ac-4c9a-b7fa-0baf46748f17,,,,,,,,,,,,,,,,,,,,
characters,Albie Weekes,albie-weekes,[],,,,Before 1890,,Brown,[],Male,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/9/95/Albie_Weekes.png,['Broom vendor at Spintwitches Sporting Needs'],,British,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Albie_Weekes,aecef2aa-684e-4286-838e-a02c0e1be360,,,,,,,,,,,,,,,,,,,,
characters,Albie Weekes's friend,albie-weekes-s-friend,[],,,,,,,[],,,,,,['Shop owner'],,Italian,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Albie_Weekes's_friend,e22eabd2-cd6b-44d4-845f-5441611e4f79,,,,,,,,,,,,,,,,,,,,
characters,Albino peacock,albino-peacock,[],,,,Pre 1997,,Black,[],Male,,,,https://static.wikia.nocookie.net/harrypotter/images/3/34/Albino_Peacock_at_Malfoy_Manor_PAS.png,[],,,,[],,Peacock,[],[],,https://harrypotter.fandom.com/wiki/Albino_peacock,b71117cf-b09e-4051-a997-edc0e25394e6,,,,,,,,,,,,,,,,,,,,
characters,Albus Dumbledore's great-great-grandfather's phoenix,albus-dumbledore-s-great-great-grandfather-s-phoenix,[],,,,,Immortal,Black,[],,,,,,[],,,,[],,Phoenix,[],[],,https://harrypotter.fandom.com/wiki/Albus_Dumbledore's_great-great-grandfather's_phoenix,7021b543-5705-42f8-a190-f31c187ad409,,,,,,,,,,,,,,,,,,,,
characters,Albus Percival Wulfric Brian Dumbledore,albus-dumbledore,[],,Half-blood,"The corpse of his sister, Ariana","Between 16 and 31 August 1881, Mould-on-the-Wold, England, Great Britain","30 June 1997 (aged 115), Astronomy Tower, Hogwarts Castle, Highlands, Scotland, Great Britain",Blue,"['Percival Dumbledore (father) †', 'Kendra Dumbledore (mother) †', 'Aberforth Dumbledore (younger brother)', 'Ariana Dumbledore (younger sister) †', 'Aurelius Dumbledore (biological nephew)', 'Honoria (aunt)', 'Dumbledore family']",Male,"Auburn (originally), Silver",5'11',Gryffindor,https://static.wikia.nocookie.net/harrypotter/images/7/75/Albus_Dumbledore_%28HBPF_promo%29.jpg,"['Professor of Defence Against the Dark Arts at Hogwarts (1910s-post 1927)', 'Columnist for Transfiguration Today (1926–?)', 'Professor of Transfiguration at Hogwarts (pre 1942-pre 1971)', 'Head of Transfiguration department (?-pre 1955)', 'Head of Hogwarts (pre 1971–1997)', 'Supreme Mugwump of the International Confederation of Wizards (?–1995)']",Single,English,Phoenix,['Gellert Grindelwald (ex-lover) †'],Fair,Human,"['Prefect', 'Head Boy', 'Professor', 'Head of Transfiguration (formerly)', 'Head of Hogwarts School of Witchcraft and Wizardry', 'Grand Sorcerer', 'Supreme Mugwump (formerly)', 'Chief Warlock']","['Unknown length, wood and core (formerly)', ""15', Elder, Thestral tail hair core""]","175 lbs (formerly; 1932), 168 lbs (1997)",https://harrypotter.fandom.com/wiki/Albus_Dumbledore,e464238a-7693-4c07-bca4-fb8173d786ab,,,,,,,,,,,,,,,,,,,,
characters,Albus Potter's ferret,albus-potter-s-ferret,[],,,,2017 or earlier,,,[],,Grey and black,,,https://static.wikia.nocookie.net/harrypotter/images/0/04/Ferret.jpg,[],,,,[],,Ferret,[],[],,https://harrypotter.fandom.com/wiki/Albus_Potter's_ferret,d1b58ae4-5505-4559-817c-2518232d29a7,,,,,,,,,,,,,,,,,,,,
characters,Albus Potter's owl,albus-potter-s-owl,[],,,,Before 2017,,,[],,,,,,[],,,,[],,Owl,[],[],,https://harrypotter.fandom.com/wiki/Albus_Potter's_owl,e10bd841-1842-4c9a-9076-7f767d0b2ca0,,,,,,,,,,,,,,,,,,,,
characters,Albus Severus Potter,albus-potter,"['Al (by Harry Potter)', 'Slytherin Squib (by Karl Jenkins)', 'Ronald Weasley (under disguise of Polyjuice Potion)']",,Half-blood,,Between 1 September 2005 and 31 August 2006,,Bright green,"['Harry Potter (father)', 'Ginevra Potter (née Weasley) (mother)', 'James Potter (II) (older brother)', 'Lily Potter (II) (younger sister)', 'William Weasley (maternal uncle)', 'Charles Weasley (maternal uncle)', 'Percy Weasley (maternal uncle)', 'Fred Weasley (maternal uncle) †', 'George Weasley (maternal uncle)', 'Ronald Weasley (maternal uncle)', 'Fleur Weasley (née Delacour) (maternal aunt by marriage)', 'Audrey Weasley (maternal aunt by marriage)', 'Angelina Weasley (née Johnson) (maternal aunt by marriage)', 'Hermione Granger (maternal aunt by marriage)', 'Padma Patil (maternal aunt by marriage in alternate timeline)', 'Victoire Weasley (maternal first cousin)', 'Dominique Weasley (maternal first cousin)', 'Louis Weasley (maternal first cousin)', 'Molly Weasley (II) (maternal first cousin)', 'Lucy Weasley (maternal first cousin)', 'Fred Weasley (II) (maternal first cousin)', 'Roxanne Weasley (maternal first cousin)', 'Rose Granger-Weasley (maternal first cousin)', 'Hugo Granger-Weasley (maternal first cousin)', 'Panju Weasley (maternal first cousin in alternate timeline)', 'James Potter (I) (paternal grandfather) †', 'Lily Potter (I) (née Evans) (paternal grandmother) †', 'Arthur Weasley (maternal grandfather)', 'Molly Weasley (née Prewett) (maternal grandmother)', 'Linfred of Stinchcombe (paternal ancestor) †', 'Ignotus Peverell (paternal ancestor) †', 'Paternal ancestor †', 'Hardwin Potter (paternal ancestor) †', 'Iolanthe Potter (née Peverell) (paternal ancestor) †', 'Charlus Potter (possible paternal relative) †', 'Possible paternal relative †', 'Potter family (paternal family)', 'Weasley family (maternal family)']",Male,Jet-black,,Slytherin,https://static.wikia.nocookie.net/harrypotter/images/3/33/AlbusPotter.jpeg,[],Single,English,,[],Light,Human,[],"['Unknown length, Cherry and core']",,https://harrypotter.fandom.com/wiki/Albus_Potter,6186f6c6-a928-402c-bc41-502f2978b5b7,,,,,,,,,,,,,,,,,,,,
characters,Alderton,arkie-alderton-s-alleged-son,[],,Muggle-born or half-blood,,,,,"['Arkie Alderton (claimed father)', 'William Alderton (possibly)', 'Alderton (possibly)', 'Archibald Alderton (possibly)']",Male,,,,,[],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Arkie_Alderton's_alleged_son,8f8cae65-cee3-4816-9b7a-1a29725334fb,,,,,,,,,,,,,,,,,,,,
characters,Alderton,alderton,[],,"Muggle-born (as determined by the Muggle-Born Registration Commission), Half-blood (claimed)",,,,,"['William Alderton (claimed father)', 'Arkie Alderton (possible relative)', 'Alderton (possible relative)', 'Archibald Alderton (possible relative)', 'Alderton family']",Male,Grey,,,https://static.wikia.nocookie.net/harrypotter/images/d/da/Alderton.jpg,[],,British,,[],Pale,Human,[],[],,https://harrypotter.fandom.com/wiki/Alderton,40a86039-49ec-4216-92c4-6d4e388e6a59,,,,,,,,,,,,,,,,,,,,
characters,Alecto Carrow,alecto-carrow,[],,Pure-blood or half-blood,,"Before 1981, Great Britain",,,"['Amycus Carrow (brother)', 'Carrow (possible relative)', 'Flora Carrow (possible relative)', 'Hestia Carrow (possible relative)', 'Carrow family']",Female,,,Slytherin,https://static.wikia.nocookie.net/harrypotter/images/2/25/Alecto-DH2.jpg,"['Professor of Muggle Studies at Hogwarts (1997—1998)', 'Deputy Headmistress at Hogwarts (1997—1998)']",,British or Irish,None,[],,Human,['Professor'],"['Unknown length, wood and core materials']",,https://harrypotter.fandom.com/wiki/Alecto_Carrow,30921514-0761-4f8a-a9b0-bbb9fe8a8e57,,,,,,,,,,,,,,,,,,,,
characters,Alec Webb,alec-webb,[],,Muggle,,,,,[],Male,,,,,['Concert director'],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alec_Webb,229e52c9-714c-487f-b22e-6326a2966f1a,,,,,,,,,,,,,,,,,,,,
characters,Alejandra Alonso,alejandra-alonso,[],,,,After 1976,,,[],Female,,,,https://static.wikia.nocookie.net/harrypotter/images/f/fc/Alejandra_Alonso.png,['Chaser for the Brazilian National Quidditch team'],,Brazilian,,[],,Human,['Chaser'],[],,https://harrypotter.fandom.com/wiki/Alejandra_Alonso,5f896c91-863d-4fed-935d-aa4f164bd69d,,,,,,,,,,,,,,,,,,,,
characters,Alexander Pope,alexander-pope,[],,Muggle,,"21 May, 1688","30 May, 1744 (aged 56)",,[],Male,,,,,['Poet'],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alexander_Pope,ccc17d99-49ea-4808-a878-084f7c3c6418,,,,,,,,,,,,,,,,,,,,
characters,Alexander William,alexander-william,[],,,,,,,[],Male,,,Gryffindor,,[],,British or Irish,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alexander_William,466759be-e0b5-44d1-bfa9-8ba636f88510,,,,,,,,,,,,,,,,,,,,
characters,Alexandra Ricketts,alexandra-ricketts,[],,,,Before 1890,,Brown,[],Female,Brown,,,https://static.wikia.nocookie.net/harrypotter/images/2/22/Alexandra_Ricketts.jpeg,[],,Scottish,,[],Light,Human,[],[],,https://harrypotter.fandom.com/wiki/Alexandra_Ricketts,7f264d98-eac6-4c78-a7b6-faa974a965cd,,,,,,,,,,,,,,,,,,,,
characters,Alexandra Rokonski,alexandra-rokonski,[],,,,,,,[],Female,,,,https://static.wikia.nocookie.net/harrypotter/images/6/66/Alexandra_Rokonski.jpg,[],,,,[],,Human,[],[],,https://harrypotter.fandom.com/wiki/Alexandra_Rokonski,5dee5cf9-bc70-4be6-affb-049d3c1092ed,,,,,,,,,,,,,,,,,,,,
